profileID,respID,qID,altID,obsID,type,price,freshness,image
100,431,4,3,2584,Red Delicious,3.5,Poor,redDelicious.jpg
18,431,5,1,2585,Honeycrisp,2.5,Excellent,honeycrisp.jpg
56,431,5,2,2585,Fuji,3,Average,fuji.jpg
72,431,5,3,2585,Gala,1,Poor,gala.jpg
92,431,6,1,2586,Gala,3,Poor,gala.jpg
17,431,6,2,2586,Gala,2.5,Excellent,gala.jpg
63,431,6,3,2586,Honeycrisp,3.5,Average,honeycrisp.jpg
73,432,1,1,2587,Honeycrisp,1,Poor,honeycrisp.jpg
97,432,1,2,2587,Gala,3.5,Poor,gala.jpg
9,432,1,3,2587,Pink Lady,1.5,Excellent,pinkLady.jpg
65,432,2,1,2588,Red Delicious,3.5,Average,redDelicious.jpg
15,432,2,2,2588,Red Delicious,2,Excellent,redDelicious.jpg
100,432,2,3,2588,Red Delicious,3.5,Poor,redDelicious.jpg
60,432,3,1,2589,Red Delicious,3,Average,redDelicious.jpg
44,432,3,2,2589,Pink Lady,1.5,Average,pinkLady.jpg
34,432,3,3,2589,Pink Lady,4,Excellent,pinkLady.jpg
25,432,4,1,2590,Red Delicious,3,Excellent,redDelicious.jpg
100,432,4,2,2590,Red Delicious,3.5,Poor,redDelicious.jpg
50,432,4,3,2590,Red Delicious,2,Average,redDelicious.jpg
9,432,5,1,2591,Pink Lady,1.5,Excellent,pinkLady.jpg
95,432,5,2,2591,Red Delicious,3,Poor,redDelicious.jpg
98,432,5,3,2591,Honeycrisp,3.5,Poor,honeycrisp.jpg
92,432,6,1,2592,Gala,3,Poor,gala.jpg
46,432,6,2,2592,Fuji,2,Average,fuji.jpg
8,432,6,3,2592,Honeycrisp,1.5,Excellent,honeycrisp.jpg
76,433,1,1,2593,Fuji,1.5,Poor,fuji.jpg
25,433,1,2,2593,Red Delicious,3,Excellent,redDelicious.jpg
1,433,1,3,2593,Fuji,1,Excellent,fuji.jpg
89,433,2,1,2594,Pink Lady,2.5,Poor,pinkLady.jpg
65,433,2,2,2594,Red Delicious,3.5,Average,redDelicious.jpg
10,433,2,3,2594,Red Delicious,1.5,Excellent,redDelicious.jpg
41,433,3,1,2595,Fuji,1.5,Average,fuji.jpg
25,433,3,2,2595,Red Delicious,3,Excellent,redDelicious.jpg
58,433,3,3,2595,Honeycrisp,3,Average,honeycrisp.jpg
91,433,4,1,2596,Fuji,3,Poor,fuji.jpg
54,433,4,2,2596,Pink Lady,2.5,Average,pinkLady.jpg
21,433,4,3,2596,Fuji,3,Excellent,fuji.jpg
39,433,5,1,2597,Pink Lady,1,Average,pinkLady.jpg
47,433,5,2,2597,Gala,2,Average,gala.jpg
9,433,5,3,2597,Pink Lady,1.5,Excellent,pinkLady.jpg
61,433,6,1,2598,Fuji,3.5,Average,fuji.jpg
78,433,6,2,2598,Honeycrisp,1.5,Poor,honeycrisp.jpg
101,433,6,3,2598,Fuji,4,Poor,fuji.jpg
5,434,1,1,2599,Red Delicious,1,Excellent,redDelicious.jpg
24,434,1,2,2599,Pink Lady,3,Excellent,pinkLady.jpg
79,434,1,3,2599,Pink Lady,1.5,Poor,pinkLady.jpg
43,434,2,1,2600,Honeycrisp,1.5,Average,honeycrisp.jpg
34,434,2,2,2600,Pink Lady,4,Excellent,pinkLady.jpg
103,434,2,3,2600,Honeycrisp,4,Poor,honeycrisp.jpg
54,434,3,1,2601,Pink Lady,2.5,Average,pinkLady.jpg
77,434,3,2,2601,Gala,1.5,Poor,gala.jpg
37,434,3,3,2601,Gala,1,Average,gala.jpg
91,434,4,1,2602,Fuji,3,Poor,fuji.jpg
12,434,4,2,2602,Gala,2,Excellent,gala.jpg
29,434,4,3,2602,Pink Lady,3.5,Excellent,pinkLady.jpg
62,434,5,1,2603,Gala,3.5,Average,gala.jpg
101,434,5,2,2603,Fuji,4,Poor,fuji.jpg
82,434,5,3,2603,Gala,2,Poor,gala.jpg
87,434,6,1,2604,Gala,2.5,Poor,gala.jpg
101,434,6,2,2604,Fuji,4,Poor,fuji.jpg
13,434,6,3,2604,Honeycrisp,2,Excellent,honeycrisp.jpg
97,435,1,1,2605,Gala,3.5,Poor,gala.jpg
55,435,1,2,2605,Red Delicious,2.5,Average,redDelicious.jpg
60,435,1,3,2605,Red Delicious,3,Average,redDelicious.jpg
85,435,2,1,2606,Red Delicious,2,Poor,redDelicious.jpg
46,435,2,2,2606,Fuji,2,Average,fuji.jpg
44,435,2,3,2606,Pink Lady,1.5,Average,pinkLady.jpg
100,435,3,1,2607,Red Delicious,3.5,Poor,redDelicious.jpg
97,435,3,2,2607,Gala,3.5,Poor,gala.jpg
22,435,3,3,2607,Gala,3,Excellent,gala.jpg
92,435,4,1,2608,Gala,3,Poor,gala.jpg
105,435,4,2,2608,Red Delicious,4,Poor,redDelicious.jpg
37,435,4,3,2608,Gala,1,Average,gala.jpg
1,435,5,1,2609,Fuji,1,Excellent,fuji.jpg
34,435,5,2,2609,Pink Lady,4,Excellent,pinkLady.jpg
64,435,5,3,2609,Pink Lady,3.5,Average,pinkLady.jpg
67,435,6,1,2610,Gala,4,Average,gala.jpg
2,435,6,2,2610,Gala,1,Excellent,gala.jpg
76,435,6,3,2610,Fuji,1.5,Poor,fuji.jpg
46,436,1,1,2611,Fuji,2,Average,fuji.jpg
99,436,1,2,2611,Pink Lady,3.5,Poor,pinkLady.jpg
97,436,1,3,2611,Gala,3.5,Poor,gala.jpg
14,436,2,1,2612,Pink Lady,2,Excellent,pinkLady.jpg
42,436,2,2,2612,Gala,1.5,Average,gala.jpg
29,436,2,3,2612,Pink Lady,3.5,Excellent,pinkLady.jpg
91,436,3,1,2613,Fuji,3,Poor,fuji.jpg
4,436,3,2,2613,Pink Lady,1,Excellent,pinkLady.jpg
59,436,3,3,2613,Pink Lady,3,Average,pinkLady.jpg
2,436,4,1,2614,Gala,1,Excellent,gala.jpg
52,436,4,2,2614,Gala,2.5,Average,gala.jpg
75,436,4,3,2614,Red Delicious,1,Poor,redDelicious.jpg
80,436,5,1,2615,Red Delicious,1.5,Poor,redDelicious.jpg
25,436,5,2,2615,Red Delicious,3,Excellent,redDelicious.jpg
50,436,5,3,2615,Red Delicious,2,Average,redDelicious.jpg
13,436,6,1,2616,Honeycrisp,2,Excellent,honeycrisp.jpg
38,436,6,2,2616,Honeycrisp,1,Average,honeycrisp.jpg
52,436,6,3,2616,Gala,2.5,Average,gala.jpg
105,437,1,1,2617,Red Delicious,4,Poor,redDelicious.jpg
4,437,1,2,2617,Pink Lady,1,Excellent,pinkLady.jpg
25,437,1,3,2617,Red Delicious,3,Excellent,redDelicious.jpg
62,437,2,1,2618,Gala,3.5,Average,gala.jpg
87,437,2,2,2618,Gala,2.5,Poor,gala.jpg
63,437,2,3,2618,Honeycrisp,3.5,Average,honeycrisp.jpg
23,437,3,1,2619,Honeycrisp,3,Excellent,honeycrisp.jpg
96,437,3,2,2619,Fuji,3.5,Poor,fuji.jpg
83,437,3,3,2619,Honeycrisp,2,Poor,honeycrisp.jpg
83,437,4,1,2620,Honeycrisp,2,Poor,honeycrisp.jpg
30,437,4,2,2620,Red Delicious,3.5,Excellent,redDelicious.jpg
98,437,4,3,2620,Honeycrisp,3.5,Poor,honeycrisp.jpg
104,437,5,1,2621,Pink Lady,4,Poor,pinkLady.jpg
5,437,5,2,2621,Red Delicious,1,Excellent,redDelicious.jpg
67,437,5,3,2621,Gala,4,Average,gala.jpg
71,437,6,1,2622,Fuji,1,Poor,fuji.jpg
62,437,6,2,2622,Gala,3.5,Average,gala.jpg
75,437,6,3,2622,Red Delicious,1,Poor,redDelicious.jpg
27,438,1,1,2623,Gala,3.5,Excellent,gala.jpg
78,438,1,2,2623,Honeycrisp,1.5,Poor,honeycrisp.jpg
55,438,1,3,2623,Red Delicious,2.5,Average,redDelicious.jpg
18,438,2,1,2624,Honeycrisp,2.5,Excellent,honeycrisp.jpg
75,438,2,2,2624,Red Delicious,1,Poor,redDelicious.jpg
34,438,2,3,2624,Pink Lady,4,Excellent,pinkLady.jpg
19,438,3,1,2625,Pink Lady,2.5,Excellent,pinkLady.jpg
99,438,3,2,2625,Pink Lady,3.5,Poor,pinkLady.jpg
32,438,3,3,2625,Gala,4,Excellent,gala.jpg
25,438,4,1,2626,Red Delicious,3,Excellent,redDelicious.jpg
85,438,4,2,2626,Red Delicious,2,Poor,redDelicious.jpg
35,438,4,3,2626,Red Delicious,4,Excellent,redDelicious.jpg
22,438,5,1,2627,Gala,3,Excellent,gala.jpg
58,438,5,2,2627,Honeycrisp,3,Average,honeycrisp.jpg
57,438,5,3,2627,Gala,3,Average,gala.jpg
100,438,6,1,2628,Red Delicious,3.5,Poor,redDelicious.jpg
2,438,6,2,2628,Gala,1,Excellent,gala.jpg
65,438,6,3,2628,Red Delicious,3.5,Average,redDelicious.jpg
33,439,1,1,2629,Honeycrisp,4,Excellent,honeycrisp.jpg
5,439,1,2,2629,Red Delicious,1,Excellent,redDelicious.jpg
13,439,1,3,2629,Honeycrisp,2,Excellent,honeycrisp.jpg
98,439,2,1,2630,Honeycrisp,3.5,Poor,honeycrisp.jpg
15,439,2,2,2630,Red Delicious,2,Excellent,redDelicious.jpg
16,439,2,3,2630,Fuji,2.5,Excellent,fuji.jpg
7,439,3,1,2631,Gala,1.5,Excellent,gala.jpg
17,439,3,2,2631,Gala,2.5,Excellent,gala.jpg
58,439,3,3,2631,Honeycrisp,3,Average,honeycrisp.jpg
68,439,4,1,2632,Honeycrisp,4,Average,honeycrisp.jpg
41,439,4,2,2632,Fuji,1.5,Average,fuji.jpg
40,439,4,3,2632,Red Delicious,1,Average,redDelicious.jpg
95,439,5,1,2633,Red Delicious,3,Poor,redDelicious.jpg
101,439,5,2,2633,Fuji,4,Poor,fuji.jpg
35,439,5,3,2633,Red Delicious,4,Excellent,redDelicious.jpg
45,439,6,1,2634,Red Delicious,1.5,Average,redDelicious.jpg
18,439,6,2,2634,Honeycrisp,2.5,Excellent,honeycrisp.jpg
97,439,6,3,2634,Gala,3.5,Poor,gala.jpg
64,440,1,1,2635,Pink Lady,3.5,Average,pinkLady.jpg
11,440,1,2,2635,Fuji,2,Excellent,fuji.jpg
58,440,1,3,2635,Honeycrisp,3,Average,honeycrisp.jpg
76,440,2,1,2636,Fuji,1.5,Poor,fuji.jpg
1,440,2,2,2636,Fuji,1,Excellent,fuji.jpg
62,440,2,3,2636,Gala,3.5,Average,gala.jpg
58,440,3,1,2637,Honeycrisp,3,Average,honeycrisp.jpg
101,440,3,2,2637,Fuji,4,Poor,fuji.jpg
26,440,3,3,2637,Fuji,3.5,Excellent,fuji.jpg
59,440,4,1,2638,Pink Lady,3,Average,pinkLady.jpg
97,440,4,2,2638,Gala,3.5,Poor,gala.jpg
23,440,4,3,2638,Honeycrisp,3,Excellent,honeycrisp.jpg
42,440,5,1,2639,Gala,1.5,Average,gala.jpg
69,440,5,2,2639,Pink Lady,4,Average,pinkLady.jpg
26,440,5,3,2639,Fuji,3.5,Excellent,fuji.jpg
28,440,6,1,2640,Honeycrisp,3.5,Excellent,honeycrisp.jpg
65,440,6,2,2640,Red Delicious,3.5,Average,redDelicious.jpg
64,440,6,3,2640,Pink Lady,3.5,Average,pinkLady.jpg
1,441,1,1,2641,Fuji,1,Excellent,fuji.jpg
74,441,1,2,2641,Pink Lady,1,Poor,pinkLady.jpg
20,441,1,3,2641,Red Delicious,2.5,Excellent,redDelicious.jpg
28,441,2,1,2642,Honeycrisp,3.5,Excellent,honeycrisp.jpg
51,441,2,2,2642,Fuji,2.5,Average,fuji.jpg
1,441,2,3,2642,Fuji,1,Excellent,fuji.jpg
14,441,3,1,2643,Pink Lady,2,Excellent,pinkLady.jpg
96,441,3,2,2643,Fuji,3.5,Poor,fuji.jpg
99,441,3,3,2643,Pink Lady,3.5,Poor,pinkLady.jpg
67,441,4,1,2644,Gala,4,Average,gala.jpg
56,441,4,2,2644,Fuji,3,Average,fuji.jpg
83,441,4,3,2644,Honeycrisp,2,Poor,honeycrisp.jpg
103,441,5,1,2645,Honeycrisp,4,Poor,honeycrisp.jpg
61,441,5,2,2645,Fuji,3.5,Average,fuji.jpg
5,441,5,3,2645,Red Delicious,1,Excellent,redDelicious.jpg
53,441,6,1,2646,Honeycrisp,2.5,Average,honeycrisp.jpg
25,441,6,2,2646,Red Delicious,3,Excellent,redDelicious.jpg
60,441,6,3,2646,Red Delicious,3,Average,redDelicious.jpg
74,442,1,1,2647,Pink Lady,1,Poor,pinkLady.jpg
9,442,1,2,2647,Pink Lady,1.5,Excellent,pinkLady.jpg
32,442,1,3,2647,Gala,4,Excellent,gala.jpg
46,442,2,1,2648,Fuji,2,Average,fuji.jpg
67,442,2,2,2648,Gala,4,Average,gala.jpg
40,442,2,3,2648,Red Delicious,1,Average,redDelicious.jpg
56,442,3,1,2649,Fuji,3,Average,fuji.jpg
100,442,3,2,2649,Red Delicious,3.5,Poor,redDelicious.jpg
12,442,3,3,2649,Gala,2,Excellent,gala.jpg
91,442,4,1,2650,Fuji,3,Poor,fuji.jpg
75,442,4,2,2650,Red Delicious,1,Poor,redDelicious.jpg
85,442,4,3,2650,Red Delicious,2,Poor,redDelicious.jpg
48,442,5,1,2651,Honeycrisp,2,Average,honeycrisp.jpg
30,442,5,2,2651,Red Delicious,3.5,Excellent,redDelicious.jpg
104,442,5,3,2651,Pink Lady,4,Poor,pinkLady.jpg
70,442,6,1,2652,Red Delicious,4,Average,redDelicious.jpg
60,442,6,2,2652,Red Delicious,3,Average,redDelicious.jpg
55,442,6,3,2652,Red Delicious,2.5,Average,redDelicious.jpg
11,443,1,1,2653,Fuji,2,Excellent,fuji.jpg
74,443,1,2,2653,Pink Lady,1,Poor,pinkLady.jpg
48,443,1,3,2653,Honeycrisp,2,Average,honeycrisp.jpg
63,443,2,1,2654,Honeycrisp,3.5,Average,honeycrisp.jpg
43,443,2,2,2654,Honeycrisp,1.5,Average,honeycrisp.jpg
11,443,2,3,2654,Fuji,2,Excellent,fuji.jpg
4,443,3,1,2655,Pink Lady,1,Excellent,pinkLady.jpg
101,443,3,2,2655,Fuji,4,Poor,fuji.jpg
88,443,3,3,2655,Honeycrisp,2.5,Poor,honeycrisp.jpg
58,443,4,1,2656,Honeycrisp,3,Average,honeycrisp.jpg
34,443,4,2,2656,Pink Lady,4,Excellent,pinkLady.jpg
17,443,4,3,2656,Gala,2.5,Excellent,gala.jpg
2,443,5,1,2657,Gala,1,Excellent,gala.jpg
49,443,5,2,2657,Pink Lady,2,Average,pinkLady.jpg
92,443,5,3,2657,Gala,3,Poor,gala.jpg
49,443,6,1,2658,Pink Lady,2,Average,pinkLady.jpg
53,443,6,2,2658,Honeycrisp,2.5,Average,honeycrisp.jpg
26,443,6,3,2658,Fuji,3.5,Excellent,fuji.jpg
10,444,1,1,2659,Red Delicious,1.5,Excellent,redDelicious.jpg
64,444,1,2,2659,Pink Lady,3.5,Average,pinkLady.jpg
81,444,1,3,2659,Fuji,2,Poor,fuji.jpg
21,444,2,1,2660,Fuji,3,Excellent,fuji.jpg
49,444,2,2,2660,Pink Lady,2,Average,pinkLady.jpg
44,444,2,3,2660,Pink Lady,1.5,Average,pinkLady.jpg
35,444,3,1,2661,Red Delicious,4,Excellent,redDelicious.jpg
18,444,3,2,2661,Honeycrisp,2.5,Excellent,honeycrisp.jpg
34,444,3,3,2661,Pink Lady,4,Excellent,pinkLady.jpg
21,444,4,1,2662,Fuji,3,Excellent,fuji.jpg
91,444,4,2,2662,Fuji,3,Poor,fuji.jpg
49,444,4,3,2662,Pink Lady,2,Average,pinkLady.jpg
1,444,5,1,2663,Fuji,1,Excellent,fuji.jpg
68,444,5,2,2663,Honeycrisp,4,Average,honeycrisp.jpg
3,444,5,3,2663,Honeycrisp,1,Excellent,honeycrisp.jpg
89,444,6,1,2664,Pink Lady,2.5,Poor,pinkLady.jpg
39,444,6,2,2664,Pink Lady,1,Average,pinkLady.jpg
69,444,6,3,2664,Pink Lady,4,Average,pinkLady.jpg
16,445,1,1,2665,Fuji,2.5,Excellent,fuji.jpg
86,445,1,2,2665,Fuji,2.5,Poor,fuji.jpg
57,445,1,3,2665,Gala,3,Average,gala.jpg
49,445,2,1,2666,Pink Lady,2,Average,pinkLady.jpg
70,445,2,2,2666,Red Delicious,4,Average,redDelicious.jpg
105,445,2,3,2666,Red Delicious,4,Poor,redDelicious.jpg
99,445,3,1,2667,Pink Lady,3.5,Poor,pinkLady.jpg
70,445,3,2,2667,Red Delicious,4,Average,redDelicious.jpg
51,445,3,3,2667,Fuji,2.5,Average,fuji.jpg
58,445,4,1,2668,Honeycrisp,3,Average,honeycrisp.jpg
75,445,4,2,2668,Red Delicious,1,Poor,redDelicious.jpg
53,445,4,3,2668,Honeycrisp,2.5,Average,honeycrisp.jpg
17,445,5,1,2669,Gala,2.5,Excellent,gala.jpg
36,445,5,2,2669,Fuji,1,Average,fuji.jpg
29,445,5,3,2669,Pink Lady,3.5,Excellent,pinkLady.jpg
47,445,6,1,2670,Gala,2,Average,gala.jpg
90,445,6,2,2670,Red Delicious,2.5,Poor,redDelicious.jpg
57,445,6,3,2670,Gala,3,Average,gala.jpg
85,446,1,1,2671,Red Delicious,2,Poor,redDelicious.jpg
80,446,1,2,2671,Red Delicious,1.5,Poor,redDelicious.jpg
26,446,1,3,2671,Fuji,3.5,Excellent,fuji.jpg
81,446,2,1,2672,Fuji,2,Poor,fuji.jpg
64,446,2,2,2672,Pink Lady,3.5,Average,pinkLady.jpg
11,446,2,3,2672,Fuji,2,Excellent,fuji.jpg
87,446,3,1,2673,Gala,2.5,Poor,gala.jpg
43,446,3,2,2673,Honeycrisp,1.5,Average,honeycrisp.jpg
15,446,3,3,2673,Red Delicious,2,Excellent,redDelicious.jpg
83,446,4,1,2674,Honeycrisp,2,Poor,honeycrisp.jpg
72,446,4,2,2674,Gala,1,Poor,gala.jpg
51,446,4,3,2674,Fuji,2.5,Average,fuji.jpg
2,446,5,1,2675,Gala,1,Excellent,gala.jpg
21,446,5,2,2675,Fuji,3,Excellent,fuji.jpg
88,446,5,3,2675,Honeycrisp,2.5,Poor,honeycrisp.jpg
94,446,6,1,2676,Pink Lady,3,Poor,pinkLady.jpg
96,446,6,2,2676,Fuji,3.5,Poor,fuji.jpg
22,446,6,3,2676,Gala,3,Excellent,gala.jpg
98,447,1,1,2677,Honeycrisp,3.5,Poor,honeycrisp.jpg
84,447,1,2,2677,Pink Lady,2,Poor,pinkLady.jpg
79,447,1,3,2677,Pink Lady,1.5,Poor,pinkLady.jpg
4,447,2,1,2678,Pink Lady,1,Excellent,pinkLady.jpg
102,447,2,2,2678,Gala,4,Poor,gala.jpg
34,447,2,3,2678,Pink Lady,4,Excellent,pinkLady.jpg
102,447,3,1,2679,Gala,4,Poor,gala.jpg
45,447,3,2,2679,Red Delicious,1.5,Average,redDelicious.jpg
22,447,3,3,2679,Gala,3,Excellent,gala.jpg
74,447,4,1,2680,Pink Lady,1,Poor,pinkLady.jpg
47,447,4,2,2680,Gala,2,Average,gala.jpg
1,447,4,3,2680,Fuji,1,Excellent,fuji.jpg
32,447,5,1,2681,Gala,4,Excellent,gala.jpg
75,447,5,2,2681,Red Delicious,1,Poor,redDelicious.jpg
103,447,5,3,2681,Honeycrisp,4,Poor,honeycrisp.jpg
44,447,6,1,2682,Pink Lady,1.5,Average,pinkLady.jpg
65,447,6,2,2682,Red Delicious,3.5,Average,redDelicious.jpg
41,447,6,3,2682,Fuji,1.5,Average,fuji.jpg
77,448,1,1,2683,Gala,1.5,Poor,gala.jpg
8,448,1,2,2683,Honeycrisp,1.5,Excellent,honeycrisp.jpg
6,448,1,3,2683,Fuji,1.5,Excellent,fuji.jpg
93,448,2,1,2684,Honeycrisp,3,Poor,honeycrisp.jpg
20,448,2,2,2684,Red Delicious,2.5,Excellent,redDelicious.jpg
8,448,2,3,2684,Honeycrisp,1.5,Excellent,honeycrisp.jpg
63,448,3,1,2685,Honeycrisp,3.5,Average,honeycrisp.jpg
1,448,3,2,2685,Fuji,1,Excellent,fuji.jpg
23,448,3,3,2685,Honeycrisp,3,Excellent,honeycrisp.jpg
36,448,4,1,2686,Fuji,1,Average,fuji.jpg
80,448,4,2,2686,Red Delicious,1.5,Poor,redDelicious.jpg
100,448,4,3,2686,Red Delicious,3.5,Poor,redDelicious.jpg
77,448,5,1,2687,Gala,1.5,Poor,gala.jpg
94,448,5,2,2687,Pink Lady,3,Poor,pinkLady.jpg
17,448,5,3,2687,Gala,2.5,Excellent,gala.jpg
87,448,6,1,2688,Gala,2.5,Poor,gala.jpg
9,448,6,2,2688,Pink Lady,1.5,Excellent,pinkLady.jpg
81,448,6,3,2688,Fuji,2,Poor,fuji.jpg
60,449,1,1,2689,Red Delicious,3,Average,redDelicious.jpg
67,449,1,2,2689,Gala,4,Average,gala.jpg
78,449,1,3,2689,Honeycrisp,1.5,Poor,honeycrisp.jpg
44,449,2,1,2690,Pink Lady,1.5,Average,pinkLady.jpg
81,449,2,2,2690,Fuji,2,Poor,fuji.jpg
11,449,2,3,2690,Fuji,2,Excellent,fuji.jpg
61,449,3,1,2691,Fuji,3.5,Average,fuji.jpg
49,449,3,2,2691,Pink Lady,2,Average,pinkLady.jpg
21,449,3,3,2691,Fuji,3,Excellent,fuji.jpg
78,449,4,1,2692,Honeycrisp,1.5,Poor,honeycrisp.jpg
28,449,4,2,2692,Honeycrisp,3.5,Excellent,honeycrisp.jpg
54,449,4,3,2692,Pink Lady,2.5,Average,pinkLady.jpg
67,449,5,1,2693,Gala,4,Average,gala.jpg
94,449,5,2,2693,Pink Lady,3,Poor,pinkLady.jpg
62,449,5,3,2693,Gala,3.5,Average,gala.jpg
42,449,6,1,2694,Gala,1.5,Average,gala.jpg
22,449,6,2,2694,Gala,3,Excellent,gala.jpg
58,449,6,3,2694,Honeycrisp,3,Average,honeycrisp.jpg
57,450,1,1,2695,Gala,3,Average,gala.jpg
42,450,1,2,2695,Gala,1.5,Average,gala.jpg
103,450,1,3,2695,Honeycrisp,4,Poor,honeycrisp.jpg
55,450,2,1,2696,Red Delicious,2.5,Average,redDelicious.jpg
56,450,2,2,2696,Fuji,3,Average,fuji.jpg
31,450,2,3,2696,Fuji,4,Excellent,fuji.jpg
53,450,3,1,2697,Honeycrisp,2.5,Average,honeycrisp.jpg
36,450,3,2,2697,Fuji,1,Average,fuji.jpg
71,450,3,3,2697,Fuji,1,Poor,fuji.jpg
59,450,4,1,2698,Pink Lady,3,Average,pinkLady.jpg
9,450,4,2,2698,Pink Lady,1.5,Excellent,pinkLady.jpg
6,450,4,3,2698,Fuji,1.5,Excellent,fuji.jpg
77,450,5,1,2699,Gala,1.5,Poor,gala.jpg
65,450,5,2,2699,Red Delicious,3.5,Average,redDelicious.jpg
73,450,5,3,2699,Honeycrisp,1,Poor,honeycrisp.jpg
99,450,6,1,2700,Pink Lady,3.5,Poor,pinkLady.jpg
96,450,6,2,2700,Fuji,3.5,Poor,fuji.jpg
29,450,6,3,2700,Pink Lady,3.5,Excellent,pinkLady.jpg
62,451,1,1,2701,Gala,3.5,Average,gala.jpg
8,451,1,2,2701,Honeycrisp,1.5,Excellent,honeycrisp.jpg
14,451,1,3,2701,Pink Lady,2,Excellent,pinkLady.jpg
53,451,2,1,2702,Honeycrisp,2.5,Average,honeycrisp.jpg
1,451,2,2,2702,Fuji,1,Excellent,fuji.jpg
74,451,2,3,2702,Pink Lady,1,Poor,pinkLady.jpg
13,451,3,1,2703,Honeycrisp,2,Excellent,honeycrisp.jpg
24,451,3,2,2703,Pink Lady,3,Excellent,pinkLady.jpg
41,451,3,3,2703,Fuji,1.5,Average,fuji.jpg
87,451,4,1,2704,Gala,2.5,Poor,gala.jpg
52,451,4,2,2704,Gala,2.5,Average,gala.jpg
55,451,4,3,2704,Red Delicious,2.5,Average,redDelicious.jpg
7,451,5,1,2705,Gala,1.5,Excellent,gala.jpg
86,451,5,2,2705,Fuji,2.5,Poor,fuji.jpg
90,451,5,3,2705,Red Delicious,2.5,Poor,redDelicious.jpg
18,451,6,1,2706,Honeycrisp,2.5,Excellent,honeycrisp.jpg
1,451,6,2,2706,Fuji,1,Excellent,fuji.jpg
13,451,6,3,2706,Honeycrisp,2,Excellent,honeycrisp.jpg
50,452,1,1,2707,Red Delicious,2,Average,redDelicious.jpg
81,452,1,2,2707,Fuji,2,Poor,fuji.jpg
12,452,1,3,2707,Gala,2,Excellent,gala.jpg
28,452,2,1,2708,Honeycrisp,3.5,Excellent,honeycrisp.jpg
44,452,2,2,2708,Pink Lady,1.5,Average,pinkLady.jpg
53,452,2,3,2708,Honeycrisp,2.5,Average,honeycrisp.jpg
102,452,3,1,2709,Gala,4,Poor,gala.jpg
11,452,3,2,2709,Fuji,2,Excellent,fuji.jpg
69,452,3,3,2709,Pink Lady,4,Average,pinkLady.jpg
59,452,4,1,2710,Pink Lady,3,Average,pinkLady.jpg
74,452,4,2,2710,Pink Lady,1,Poor,pinkLady.jpg
65,452,4,3,2710,Red Delicious,3.5,Average,redDelicious.jpg
101,452,5,1,2711,Fuji,4,Poor,fuji.jpg
21,452,5,2,2711,Fuji,3,Excellent,fuji.jpg
103,452,5,3,2711,Honeycrisp,4,Poor,honeycrisp.jpg
66,452,6,1,2712,Fuji,4,Average,fuji.jpg
57,452,6,2,2712,Gala,3,Average,gala.jpg
104,452,6,3,2712,Pink Lady,4,Poor,pinkLady.jpg
30,453,1,1,2713,Red Delicious,3.5,Excellent,redDelicious.jpg
71,453,1,2,2713,Fuji,1,Poor,fuji.jpg
41,453,1,3,2713,Fuji,1.5,Average,fuji.jpg
6,453,2,1,2714,Fuji,1.5,Excellent,fuji.jpg
28,453,2,2,2714,Honeycrisp,3.5,Excellent,honeycrisp.jpg
2,453,2,3,2714,Gala,1,Excellent,gala.jpg
84,453,3,1,2715,Pink Lady,2,Poor,pinkLady.jpg
86,453,3,2,2715,Fuji,2.5,Poor,fuji.jpg
28,453,3,3,2715,Honeycrisp,3.5,Excellent,honeycrisp.jpg
82,453,4,1,2716,Gala,2,Poor,gala.jpg
91,453,4,2,2716,Fuji,3,Poor,fuji.jpg
81,453,4,3,2716,Fuji,2,Poor,fuji.jpg
24,453,5,1,2717,Pink Lady,3,Excellent,pinkLady.jpg
100,453,5,2,2717,Red Delicious,3.5,Poor,redDelicious.jpg
27,453,5,3,2717,Gala,3.5,Excellent,gala.jpg
1,453,6,1,2718,Fuji,1,Excellent,fuji.jpg
56,453,6,2,2718,Fuji,3,Average,fuji.jpg
16,453,6,3,2718,Fuji,2.5,Excellent,fuji.jpg
17,454,1,1,2719,Gala,2.5,Excellent,gala.jpg
90,454,1,2,2719,Red Delicious,2.5,Poor,redDelicious.jpg
26,454,1,3,2719,Fuji,3.5,Excellent,fuji.jpg
2,454,2,1,2720,Gala,1,Excellent,gala.jpg
27,454,2,2,2720,Gala,3.5,Excellent,gala.jpg
52,454,2,3,2720,Gala,2.5,Average,gala.jpg
43,454,3,1,2721,Honeycrisp,1.5,Average,honeycrisp.jpg
39,454,3,2,2721,Pink Lady,1,Average,pinkLady.jpg
84,454,3,3,2721,Pink Lady,2,Poor,pinkLady.jpg
71,454,4,1,2722,Fuji,1,Poor,fuji.jpg
66,454,4,2,2722,Fuji,4,Average,fuji.jpg
91,454,4,3,2722,Fuji,3,Poor,fuji.jpg
27,454,5,1,2723,Gala,3.5,Excellent,gala.jpg
43,454,5,2,2723,Honeycrisp,1.5,Average,honeycrisp.jpg
54,454,5,3,2723,Pink Lady,2.5,Average,pinkLady.jpg
31,454,6,1,2724,Fuji,4,Excellent,fuji.jpg
18,454,6,2,2724,Honeycrisp,2.5,Excellent,honeycrisp.jpg
12,454,6,3,2724,Gala,2,Excellent,gala.jpg
13,455,1,1,2725,Honeycrisp,2,Excellent,honeycrisp.jpg
